TM,STN,TA,CA_TOT,SS,SI,WS,HM
2026-08-16 21:00:00,127,24.5,8.0,,,2.2,76.0
2026-08-16 21:00:00,129,25.2,10.0,,,2.1,81.0
2026-08-16 21:00:00,130,21.6,10.0,,,1.2,96.0
2026-08-16 21:00:00,131,25.6,8.0,,,2.0,69.0
2026-08-16 21:00:00,133,24.3,8.0,,,3.8,80.0
2026-08-16 21:00:00,135,20.7,10.0,,,3.7,92.0
2026-08-16 21:00:00,136,21.4,10.0,,,0.4,91.0
2026-08-16 21:00:00,137,21.2,10.0,,,0.2,100.0
2026-08-16 21:00:00,138,23.2,10.0,,,3.1,90.0
2026-08-16 21:00:00,140,25.5,7.0,,,1.0,89.0
2026-08-16 21:00:00,143,21.7,10.0,,,2.1,94.0
2026-08-16 21:00:00,146,26.0,8.0,,,2.5,75.0
2026-08-16 21:00:00,152,22.3,10.0,,,1.8,97.0
2026-08-16 21:00:00,155,22.9,10.0,,,4.3,96.0
2026-08-16 21:00:00,156,25.7,9.0,,,1.7,88.0
2026-08-16 21:00:00,159,22.7,10.0,,,5.2,89.0
2026-08-16 21:00:00,162,23.5,10.0,,,0.9,97.0
2026-08-16 21:00:00,165,26.3,8.0,,,2.2,90.0
2026-08-16 21:00:00,168,23.1,10.0,,,5.8,95.0
2026-08-16 21:00:00,169,25.2,3.0,,,1.5,92.0
2026-08-16 21:00:00,170,24.7,8.0,,,1.8,96.0
2026-08-16 21:00:00,172,25.8,7.0,,,2.3,95.0
2026-08-16 21:00:00,174,22.4,8.0,,,1.0,95.0
2026-08-16 21:00:00,177,25.3,10.0,,,2.0,84.0
2026-08-16 21:00:00,181,23.9,7.0,,,2.0,79.0
2026-08-16 21:00:00,184,27.3,10.0,,,1.0,87.0
2026-08-16 21:00:00,185,26.1,8.0,,,3.0,93.0
2026-08-16 21:00:00,188,26.4,10.0,,,2.0,92.0
2026-08-16 21:00:00,189,27.0,10.0,,,1.0,89.0
2026-08-16 21:00:00,192,22.0,10.0,,,0.3,96.0
2026-08-16 21:00:00,201,23.7,6.0,,,1.6,94.0
2026-08-16 21:00:00,202,24.2,7.0,,,0.9,89.0
2026-08-16 21:00:00,203,23.6,7.0,,,0.4,89.0
2026-08-16 21:00:00,211,22.7,6.0,,,0.8,90.0
2026-08-16 21:00:00,212,23.6,6.0,,,0.3,91.0
2026-08-16 21:00:00,216,19.0,10.0,,,1.3,97.0
2026-08-16 21:00:00,217,23.0,8.0,,,0.1,95.0
2026-08-16 21:00:00,221,22.5,8.0,,,2.0,87.0
2026-08-16 21:00:00,226,22.2,10.0,,,1.3,88.0
2026-08-16 21:00:00,232,24.2,6.0,,,2.8,84.0
2026-08-16 21:00:00,235,24.9,9.0,,,0.7,91.0
2026-08-16 21:00:00,236,24.3,9.0,,,1.9,87.0
2026-08-16 21:00:00,238,24.0,10.0,,,1.0,82.0
2026-08-16 21:00:00,239,24.0,7.0,,,1.8,84.0
2026-08-16 21:00:00,243,26.1,7.0,,,0.6,82.0
2026-08-16 21:00:00,244,23.3,9.0,,,0.7,84.0
2026-08-16 21:00:00,245,26.7,8.0,,,2.1,77.0
2026-08-16 21:00:00,247,23.4,10.0,,,2.8,83.0
2026-08-16 21:00:00,248,21.5,10.0,,,0.7,95.0
2026-08-16 21:00:00,251,26.0,8.0,,,2.4,87.0
2026-08-16 21:00:00,252,25.1,7.0,,,1.7,94.0
2026-08-16 21:00:00,253,22.0,10.0,,,2.6,99.0
2026-08-16 21:00:00,254,24.0,10.0,,,0.6,85.0
2026-08-16 21:00:00,255,23.1,10.0,,,1.5,99.0
2026-08-16 21:00:00,257,22.8,10.0,,,0.6,100.0
2026-08-16 21:00:00,258,23.5,10.0,,,0.7,97.0
2026-08-16 21:00:00,259,24.4,8.0,,,1.0,97.0
2026-08-16 21:00:00,260,24.2,9.0,,,0.7,94.0
2026-08-16 21:00:00,261,25.6,7.0,,,2.0,93.0
2026-08-16 21:00:00,262,23.6,10.0,,,1.0,96.0
2026-08-16 21:00:00,263,22.1,10.0,,,0.6,100.0
2026-08-16 21:00:00,264,22.2,8.0,,,0.8,97.0
2026-08-16 21:00:00,266,22.9,8.0,,,0.6,100.0
2026-08-16 21:00:00,268,26.4,8.0,,,1.7,93.0
2026-08-16 21:00:00,271,20.0,10.0,,,0.7,98.0
2026-08-16 21:00:00,272,20.7,10.0,,,0.0,100.0
2026-08-16 21:00:00,273,21.0,10.0,,,0.5,100.0
2026-08-16 21:00:00,276,20.9,10.0,,,1.6,100.0
2026-08-16 21:00:00,277,21.6,10.0,,,1.2,99.0
2026-08-16 21:00:00,278,21.6,10.0,,,0.7,100.0
2026-08-16 21:00:00,279,21.8,10.0,,,0.4,96.0
2026-08-16 21:00:00,281,21.5,10.0,,,2.8,98.0
2026-08-16 21:00:00,283,21.8,10.0,,,3.6,97.0
2026-08-16 21:00:00,284,21.6,10.0,,,0.5,96.0
2026-08-16 21:00:00,285,21.9,10.0,,,0.9,99.0
2026-08-16 21:00:00,288,22.8,10.0,,,3.3,96.0
2026-08-16 21:00:00,289,21.7,9.0,,,0.2,100.0
2026-08-16 21:00:00,294,23.1,10.0,,,2.4,97.0
2026-08-16 21:00:00,295,22.4,10.0,,,0.6,97.0
2026-08-16 21:00:00,296,23.2,10.0,,,2.3,95.0
2026-08-16 22:00:00,90,23.4,7.0,,,0.6,90.0
2026-08-16 22:00:00,93,23.0,9.0,,,0.3,98.0
2026-08-16 22:00:00,95,22.8,10.0,,,0.2,99.0
2026-08-16 22:00:00,98,23.6,10.0,,,0.3,83.0
2026-08-16 22:00:00,99,22.7,6.0,,,1.3,95.0
2026-08-16 22:00:00,100,19.7,8.0,,,0.3,95.0
2026-08-16 22:00:00,101,22.9,8.0,,,0.0,93.0
2026-08-16 22:00:00,102,23.9,2.0,,,0.7,87.0
2026-08-16 22:00:00,104,22.5,8.0,,,0.2,98.0
2026-08-16 22:00:00,105,23.2,8.0,,,0.4,89.0
2026-08-16 22:00:00,106,22.1,10.0,,,1.6,94.0
2026-08-16 22:00:00,108,24.2,8.0,,,2.7,85.0
2026-08-16 22:00:00,112,25.4,9.0,,,1.3,83.0
2026-08-16 22:00:00,114,25.2,8.0,,,0.7,73.0
2026-08-16 22:00:00,115,22.7,10.0,,,2.2,91.0
2026-08-16 22:00:00,119,25.0,9.0,,,3.0,77.0
2026-08-16 22:00:00,121,22.4,10.0,,,0.7,87.0
2026-08-16 22:00:00,127,24.4,8.0,,,2.9,74.0
2026-08-16 22:00:00,129,24.8,6.0,,,2.3,84.0
2026-08-16 22:00:00,130,21.5,10.0,,,1.1,98.0
2026-08-16 22:00:00,131,25.3,8.0,,,1.5,70.0
2026-08-16 22:00:00,133,24.0,7.0,,,3.2,82.0
2026-08-16 22:00:00,135,20.7,9.0,,,2.7,93.0
2026-08-16 22:00:00,136,21.3,10.0,,,0.5,92.0
2026-08-16 22:00:00,137,21.3,10.0,,,0.5,100.0
2026-08-16 22:00:00,138,23.2,10.0,,,2.5,90.0
2026-08-16 22:00:00,140,25.1,6.0,,,1.5,89.0
2026-08-16 22:00:00,143,21.8,10.0,,,2.0,94.0
2026-08-16 22:00:00,146,25.9,8.0,,,1.8,74.0
2026-08-16 22:00:00,152,22.6,10.0,,,2.9,94.0
2026-08-16 22:00:00,155,23.4,10.0,,,5.0,96.0
2026-08-16 22:00:00,156,25.5,9.0,,,1.2,88.0
2026-08-16 22:00:00,159,22.3,10.0,,,6.9,88.0
2026-08-16 22:00:00,162,23.3,10.0,,,1.6,96.0
2026-08-16 22:00:00,165,26.1,7.0,,,3.7,90.0
2026-08-16 22:00:00,168,23.2,10.0,,,6.1,96.0
2026-08-16 22:00:00,169,24.9,5.0,,,2.2,94.0
2026-08-16 22:00:00,170,24.7,8.0,,,2.1,96.0
2026-08-16 22:00:00,172,25.7,7.0,,,2.5,95.0
2026-08-16 22:00:00,174,22.4,10.0,,,1.0,94.0
2026-08-16 22:00:00,177,24.4,10.0,,,0.5,88.0
2026-08-16 22:00:00,181,23.5,8.0,,,0.5,83.0
2026-08-16 22:00:00,184,27.4,10.0,,,0.3,83.0
2026-08-16 22:00:00,185,26.1,10.0,,,2.5,94.0
2026-08-16 22:00:00,188,26.0,10.0,,,1.9,94.0
2026-08-16 22:00:00,189,26.7,10.0,,,0.8,90.0
2026-08-16 22:00:00,192,22.2,10.0,,,0.8,97.0
2026-08-16 22:00:00,201,23.9,8.0,,,1.6,91.0
2026-08-16 22:00:00,202,23.7,6.0,,,1.3,91.0
2026-08-16 22:00:00,203,23.4,6.0,,,0.9,89.0
2026-08-16 22:00:00,211,22.5,7.0,,,1.0,91.0
2026-08-16 22:00:00,212,23.0,6.0,,,0.4,89.0
2026-08-16 22:00:00,216,18.9,10.0,,,1.5,97.0
2026-08-16 22:00:00,217,22.6,10.0,,,0.5,96.0
2026-08-16 22:00:00,221,22.2,10.0,,,1.8,89.0
2026-08-16 22:00:00,226,22.4,8.0,,,1.3,88.0
2026-08-16 22:00:00,232,24.0,7.0,,,2.1,84.0
2026-08-16 22:00:00,235,24.7,8.0,,,1.3,91.0
2026-08-16 22:00:00,236,23.9,9.0,,,1.6,89.0
2026-08-16 22:00:00,238,23.6,8.0,,,0.8,84.0
2026-08-16 22:00:00,239,23.6,7.0,,,2.3,84.0
2026-08-16 22:00:00,243,25.8,8.0,,,1.4,80.0
2026-08-16 22:00:00,244,23.1,10.0,,,0.7,84.0
2026-08-16 22:00:00,245,25.7,8.0,,,1.4,83.0
2026-08-16 22:00:00,247,23.4,10.0,,,2.7,84.0
2026-08-16 22:00:00,248,21.4,10.0,,,0.0,96.0
2026-08-16 22:00:00,251,25.9,8.0,,,1.5,86.0
2026-08-16 22:00:00,252,24.8,7.0,,,1.1,94.0
2026-08-16 22:00:00,253,22.3,10.0,,,3.0,99.0
2026-08-16 22:00:00,254,23.9,10.0,,,1.0,86.0
2026-08-16 22:00:00,255,23.5,10.0,,,1.2,98.0
2026-08-16 22:00:00,257,22.9,10.0,,,1.0,100.0
2026-08-16 22:00:00,258,23.4,10.0,,,0.8,98.0
2026-08-16 22:00:00,259,24.3,7.0,,,1.5,97.0
2026-08-16 22:00:00,260,24.0,9.0,,,0.0,95.0
2026-08-16 22:00:00,261,25.1,8.0,,,2.8,94.0
2026-08-16 22:00:00,262,23.6,10.0,,,0.7,96.0
2026-08-16 22:00:00,263,22.3,10.0,,,2.0,99.0
2026-08-16 22:00:00,264,22.1,10.0,,,1.3,98.0
2026-08-16 22:00:00,266,22.8,10.0,,,1.5,100.0
2026-08-16 22:00:00,268,26.3,10.0,,,2.1,92.0
2026-08-16 22:00:00,271,20.1,10.0,,,1.2,98.0
2026-08-16 22:00:00,272,20.6,10.0,,,0.0,100.0
2026-08-16 22:00:00,273,21.1,9.0,,,0.3,100.0
2026-08-16 22:00:00,276,21.0,10.0,,,1.0,100.0
2026-08-16 22:00:00,277,22.0,10.0,,,1.5,98.0
2026-08-16 22:00:00,278,21.6,10.0,,,0.0,100.0
2026-08-16 22:00:00,279,22.0,10.0,,,0.1,96.0
2026-08-16 22:00:00,281,21.8,10.0,,,0.9,98.0
2026-08-16 22:00:00,283,22.3,10.0,,,0.7,97.0
2026-08-16 22:00:00,284,21.7,10.0,,,0.6,96.0
2026-08-16 22:00:00,285,22.0,10.0,,,0.5,99.0
2026-08-16 22:00:00,288,23.1,10.0,,,2.1,95.0
2026-08-16 22:00:00,289,21.7,10.0,,,0.4,100.0
2026-08-16 22:00:00,294,22.9,10.0,,,1.6,96.0
2026-08-16 22:00:00,295,22.5,10.0,,,0.6,97.0
2026-08-16 22:00:00,296,23.5,10.0,,,3.0,94.0
2026-08-16 23:00:00,90,23.6,7.0,,,1.1,90.0
2026-08-16 23:00:00,93,23.0,6.0,,,0.0,99.0
2026-08-16 23:00:00,95,22.5,10.0,,,0.1,100.0
2026-08-16 23:00:00,98,23.2,10.0,,,0.1,86.0
2026-08-16 23:00:00,99,22.8,6.0,,,1.6,95.0
2026-08-16 23:00:00,100,19.6,8.0,,,0.5,98.0
2026-08-16 23:00:00,101,22.9,6.0,,,1.7,93.0
2026-08-16 23:00:00,102,23.4,6.0,,,0.8,90.0
2026-08-16 23:00:00,104,22.4,8.0,,,0.0,99.0
2026-08-16 23:00:00,105,23.1,9.0,,,0.6,93.0
2026-08-16 23:00:00,106,21.8,10.0,,,0.8,95.0
2026-08-16 23:00:00,108,24.2,6.0,,,1.9,84.0
2026-08-16 23:00:00,112,25.3,6.0,,,1.0,82.0
2026-08-16 23:00:00,114,25.1,8.0,,,0.3,74.0
2026-08-16 23:00:00,115,23.1,10.0,,,2.8,92.0
2026-08-16 23:00:00,119,24.8,9.0,,,3.1,75.0
2026-08-16 23:00:00,121,22.2,10.0,,,1.9,88.0
2026-08-16 23:00:00,127,24.1,7.0,,,2.3,76.0
2026-08-16 23:00:00,129,24.2,6.0,,,2.3,88.0
2026-08-16 23:00:00,130,21.7,10.0,,,0.8,98.0
2026-08-16 23:00:00,131,25.2,7.0,,,0.6,72.0
2026-08-16 23:00:00,133,23.8,8.0,,,3.3,83.0
2026-08-16 23:00:00,135,20.7,10.0,,,2.8,93.0
2026-08-16 23:00:00,136,21.5,10.0,,,0.2,95.0
2026-08-16 23:00:00,137,21.3,9.0,,,0.7,100.0
2026-08-16 23:00:00,138,24.0,10.0,,,2.7,85.0
2026-08-16 23:00:00,140,24.8,9.0,,,1.1,89.0
2026-08-16 23:00:00,143,21.8,10.0,,,2.2,94.0
2026-08-16 23:00:00,146,25.8,8.0,,,1.0,75.0
2026-08-16 23:00:00,152,22.5,10.0,,,4.8,94.0
2026-08-16 23:00:00,155,23.1,10.0,,,2.8,96.0
2026-08-16 23:00:00,156,25.2,7.0,,,1.9,89.0
2026-08-16 23:00:00,159,22.2,10.0,,,4.0,91.0
2026-08-16 23:00:00,162,23.0,10.0,,,1.4,97.0
2026-08-16 23:00:00,165,26.0,10.0,,,3.4,90.0
2026-08-16 23:00:00,168,23.2,10.0,,,3.5,97.0
2026-08-16 23:00:00,169,25.0,3.0,,,2.5,95.0
2026-08-16 23:00:00,170,24.6,8.0,,,1.9,96.0
2026-08-16 23:00:00,172,25.1,7.0,,,2.0,99.0
2026-08-16 23:00:00,174,22.2,10.0,,,0.3,95.0
2026-08-16 23:00:00,177,24.3,10.0,,,0.0,89.0
2026-08-16 23:00:00,181,23.4,7.0,,,0.8,81.0
2026-08-16 23:00:00,184,27.3,10.0,,,0.1,83.0
2026-08-16 23:00:00,185,25.7,9.0,,,2.7,97.0
2026-08-16 23:00:00,188,26.1,9.0,,,0.4,95.0
2026-08-16 23:00:00,189,25.4,10.0,,,2.2,90.0
2026-08-16 23:00:00,192,22.2,10.0,,,0.9,97.0
2026-08-16 23:00:00,201,23.9,6.0,,,1.5,90.0
2026-08-16 23:00:00,202,23.5,6.0,,,0.8,91.0
2026-08-16 23:00:00,203,22.6,6.0,,,0.0,94.0
2026-08-16 23:00:00,211,22.5,8.0,,,1.1,89.0
2026-08-16 23:00:00,212,22.9,7.0,,,0.3,93.0
2026-08-16 23:00:00,216,19.0,10.0,,,0.4,98.0
2026-08-16 23:00:00,217,22.5,8.0,,,0.6,97.0
2026-08-16 23:00:00,221,22.1,8.0,,,1.3,88.0
2026-08-16 23:00:00,226,22.3,8.0,,,0.9,89.0
2026-08-16 23:00:00,232,23.9,7.0,,,1.9,85.0
2026-08-16 23:00:00,235,24.3,6.0,,,1.4,93.0
2026-08-16 23:00:00,236,23.7,9.0,,,0.4,90.0
2026-08-16 23:00:00,238,23.3,10.0,,,0.6,85.0
2026-08-16 23:00:00,239,23.5,9.0,,,1.2,85.0
2026-08-16 23:00:00,243,25.1,6.0,,,1.4,83.0
2026-08-16 23:00:00,244,23.0,10.0,,,0.3,87.0
2026-08-16 23:00:00,245,25.8,6.0,,,1.3,81.0
2026-08-16 23:00:00,247,23.8,9.0,,,4.1,81.0
2026-08-16 23:00:00,248,21.5,10.0,,,0.1,95.0
2026-08-16 23:00:00,251,26.0,7.0,,,2.6,86.0
2026-08-16 23:00:00,252,24.7,10.0,,,1.8,94.0
2026-08-16 23:00:00,254,23.5,7.0,,,0.8,88.0
2026-08-16 23:00:00,255,23.2,10.0,,,0.9,99.0
2026-08-16 23:00:00,257,22.1,10.0,,,1.9,97.0
2026-08-16 23:00:00,258,23.4,9.0,,,0.4,98.0
2026-08-16 23:00:00,259,24.2,8.0,,,0.2,97.0
2026-08-16 23:00:00,260,23.8,8.0,,,0.2,95.0
2026-08-16 23:00:00,261,25.1,8.0,,,2.0,94.0
2026-08-16 23:00:00,262,23.6,9.0,,,1.0,97.0
2026-08-16 23:00:00,263,22.3,10.0,,,1.4,99.0
2026-08-16 23:00:00,264,22.2,10.0,,,0.8,98.0
2026-08-16 23:00:00,266,22.9,10.0,,,0.6,100.0
2026-08-16 23:00:00,268,25.9,8.0,,,2.2,95.0
2026-08-16 23:00:00,271,20.3,10.0,,,0.5,98.0
2026-08-16 23:00:00,272,20.4,8.0,,,0.1,100.0
2026-08-16 23:00:00,273,21.2,8.0,,,0.3,100.0
2026-08-16 23:00:00,276,21.2,10.0,,,0.2,100.0
2026-08-16 23:00:00,277,22.1,10.0,,,1.0,95.0
2026-08-16 23:00:00,278,21.8,10.0,,,0.3,100.0
2026-08-16 23:00:00,279,21.9,10.0,,,0.6,96.0
2026-08-16 23:00:00,281,22.0,10.0,,,0.9,98.0
2026-08-16 23:00:00,283,22.8,10.0,,,2.8,94.0
2026-08-16 23:00:00,284,21.8,10.0,,,0.4,95.0
2026-08-16 23:00:00,285,22.3,10.0,,,0.1,99.0
2026-08-16 23:00:00,288,23.0,10.0,,,1.8,95.0
2026-08-16 23:00:00,289,21.7,10.0,,,0.0,100.0
2026-08-16 23:00:00,294,22.3,10.0,,,2.7,96.0
2026-08-16 23:00:00,295,22.5,10.0,,,0.6,98.0
2026-08-16 23:00:00,296,22.8,10.0,,,2.1,92.0
2026-08-17 00:00:00,90,23.3,8.0,,,1.0,91.0
2026-08-17 00:00:00,93,23.0,6.0,,,0.0,98.0
2026-08-17 00:00:00,95,22.8,10.0,,,0.4,97.0
2026-08-17 00:00:00,98,22.7,8.0,,,0.0,89.0
2026-08-17 00:00:00,99,22.7,6.0,,,2.2,95.0
2026-08-17 00:00:00,100,19.4,7.0,,,0.1,98.0
2026-08-17 00:00:00,101,22.7,6.0,,,0.9,93.0
2026-08-17 00:00:00,102,23.2,1.0,,,0.1,90.0
2026-08-17 00:00:00,104,22.3,8.0,,,0.5,99.0
2026-08-17 00:00:00,105,22.6,8.0,,,0.3,93.0
2026-08-17 00:00:00,106,21.7,10.0,,,1.3,97.0
2026-08-17 00:00:00,108,24.0,6.0,,,2.3,85.0
2026-08-17 00:00:00,112,25.0,6.0,,,0.6,82.0
2026-08-17 00:00:00,114,24.8,6.0,,,3.1,74.0
2026-08-17 00:00:00,115,21.7,10.0,,,5.4,92.0
2026-08-17 00:00:00,119,24.7,8.0,,,3.2,75.0
2026-08-17 00:00:00,121,22.2,8.0,,,0.2,89.0
2026-08-17 00:00:00,127,24.1,7.0,,,3.1,78.0
2026-08-17 00:00:00,129,24.0,6.0,,,0.2,92.0
2026-08-17 00:00:00,130,22.6,9.0,,,1.4,96.0
2026-08-17 00:00:00,131,25.1,8.0,,,1.0,72.0
2026-08-17 00:00:00,133,23.7,9.0,,,3.6,84.0
2026-08-17 00:00:00,135,21.0,8.0,,,2.5,93.0
2026-08-17 00:00:00,136,21.5,10.0,,,0.5,96.0
2026-08-17 00:00:00,137,21.3,8.0,,,0.7,100.0
2026-08-17 00:00:00,138,23.9,10.0,,,2.3,86.0
2026-08-17 00:00:00,140,24.4,6.0,,,2.0,89.0
2026-08-17 00:00:00,143,21.9,10.0,,,2.1,96.0
2026-08-17 00:00:00,146,25.4,9.0,,,2.2,77.0
2026-08-17 00:00:00,152,21.9,10.0,,,3.1,97.0
2026-08-17 00:00:00,155,22.8,10.0,,,2.9,96.0
2026-08-17 00:00:00,156,25.2,9.0,,,0.3,89.0
2026-08-17 00:00:00,159,22.0,10.0,,,6.0,89.0
2026-08-17 00:00:00,162,22.9,10.0,,,2.0,97.0
2026-08-17 00:00:00,165,25.8,10.0,,,2.6,91.0
2026-08-17 00:00:00,168,23.3,10.0,,,3.2,97.0
2026-08-17 00:00:00,169,25.0,0.0,,,1.6,94.0
2026-08-17 00:00:00,170,24.5,6.0,,,1.7,96.0
2026-08-17 00:00:00,172,25.1,6.0,,,2.4,98.0
2026-08-17 00:00:00,174,22.2,10.0,,,0.9,94.0
2026-08-17 00:00:00,177,23.3,10.0,,,0.7,93.0
2026-08-17 00:00:00,181,23.4,6.0,,,1.0,82.0
2026-08-17 00:00:00,184,27.4,10.0,,,1.1,83.0
2026-08-17 00:00:00,185,25.4,10.0,,,2.3,95.0
2026-08-17 00:00:00,188,26.5,10.0,,,2.4,95.0
2026-08-17 00:00:00,189,26.5,10.0,,,1.3,94.0
2026-08-17 00:00:00,192,22.2,10.0,,,0.2,97.0
2026-08-17 00:00:00,201,24.0,8.0,,,1.3,89.0
2026-08-17 00:00:00,202,23.6,6.0,,,2.3,89.0
2026-08-17 00:00:00,203,22.8,6.0,,,0.2,96.0
2026-08-17 00:00:00,211,22.3,6.0,,,0.7,89.0
2026-08-17 00:00:00,212,22.8,6.0,,,0.4,94.0
2026-08-17 00:00:00,216,19.2,10.0,,,1.1,98.0
2026-08-17 00:00:00,217,22.3,8.0,,,0.4,97.0
2026-08-17 00:00:00,221,21.7,8.0,,,1.0,91.0
2026-08-17 00:00:00,226,22.2,8.0,,,1.5,90.0
2026-08-17 00:00:00,232,23.5,9.0,,,1.3,89.0
2026-08-17 00:00:00,235,24.1,6.0,,,1.9,92.0
2026-08-17 00:00:00,236,23.7,8.0,,,0.3,89.0
2026-08-17 00:00:00,238,23.1,8.0,,,0.7,86.0
2026-08-17 00:00:00,239,23.5,7.0,,,1.5,86.0
2026-08-17 00:00:00,243,24.9,10.0,,,1.7,84.0
2026-08-17 00:00:00,244,23.1,6.0,,,0.3,86.0
2026-08-17 00:00:00,245,25.5,7.0,,,0.8,83.0
2026-08-17 00:00:00,247,23.4,8.0,,,2.0,86.0
2026-08-17 00:00:00,248,21.5,7.0,,,0.6,94.0
2026-08-17 00:00:00,251,25.9,6.0,,,0.3,86.0
2026-08-17 00:00:00,252,24.5,6.0,,,1.1,93.0
2026-08-17 00:00:00,254,23.6,6.0,,,0.3,87.0
2026-08-17 00:00:00,255,22.9,10.0,,,0.6,98.0
2026-08-17 00:00:00,257,22.3,10.0,,,1.7,100.0
2026-08-17 00:00:00,258,23.4,7.0,,,0.3,98.0
2026-08-17 00:00:00,259,24.3,6.0,,,0.1,98.0
2026-08-17 00:00:00,260,23.9,8.0,,,0.2,95.0
2026-08-17 00:00:00,261,25.1,7.0,,,1.6,95.0
2026-08-17 00:00:00,262,23.6,8.0,,,1.0,97.0
2026-08-17 00:00:00,263,22.2,10.0,,,2.2,99.0
2026-08-17 00:00:00,264,22.3,10.0,,,0.4,98.0
2026-08-17 00:00:00,266,22.8,10.0,,,1.7,100.0
2026-08-17 00:00:00,268,25.8,6.0,,,1.3,96.0
2026-08-17 00:00:00,271,20.3,10.0,,,0.7,98.0
2026-08-17 00:00:00,272,20.4,8.0,,,0.0,100.0
2026-08-17 00:00:00,273,21.1,8.0,,,0.6,100.0
2026-08-17 00:00:00,276,21.3,10.0,,,0.6,100.0
2026-08-17 00:00:00,277,21.9,10.0,,,0.0,97.0
2026-08-17 00:00:00,278,21.8,10.0,,,0.4,100.0
2026-08-17 00:00:00,279,21.9,8.0,,,0.4,96.0
2026-08-17 00:00:00,281,22.0,10.0,,,0.4,99.0
2026-08-17 00:00:00,283,22.3,10.0,,,4.3,94.0
2026-08-17 00:00:00,284,21.8,10.0,,,1.2,96.0
2026-08-17 00:00:00,285,22.4,10.0,,,0.5,99.0
2026-08-17 00:00:00,288,22.9,10.0,,,2.0,91.0
2026-08-17 00:00:00,289,21.8,10.0,,,0.2,100.0
2026-08-17 00:00:00,294,22.7,10.0,,,2.7,96.0
2026-08-17 00:00:00,295,22.7,10.0,,,0.8,98.0
2026-08-17 00:00:00,296,22.9,10.0,,,2.0,94.0
2026-08-17 01:00:00,90,23.3,6.0,,,0.9,90.0
2026-08-17 01:00:00,93,22.9,6.0,,,0.0,99.0
2026-08-17 01:00:00,95,22.7,8.0,,,0.7,99.0
2026-08-17 01:00:00,98,22.7,6.0,,,0.1,89.0
2026-08-17 01:00:00,99,22.8,6.0,,,0.2,94.0
2026-08-17 01:00:00,100,19.3,9.0,,,0.7,98.0
2026-08-17 01:00:00,101,22.6,6.0,,,0.8,93.0
2026-08-17 01:00:00,102,22.8,2.0,,,0.6,92.0
2026-08-17 01:00:00,104,21.8,9.0,,,1.3,100.0
2026-08-17 01:00:00,105,22.2,9.0,,,0.4,93.0
2026-08-17 01:00:00,106,21.5,9.0,,,1.2,98.0
2026-08-17 01:00:00,108,23.8,6.0,,,2.2,87.0
2026-08-17 01:00:00,112,24.9,6.0,,,1.7,82.0
2026-08-17 01:00:00,114,24.6,6.0,,,2.4,75.0
2026-08-17 01:00:00,115,21.6,10.0,,,4.1,92.0
2026-08-17 01:00:00,119,24.4,10.0,,,2.3,77.0
2026-08-17 01:00:00,121,22.0,8.0,,,0.6,91.0
2026-08-17 01:00:00,127,24.1,7.0,,,2.0,77.0
2026-08-17 01:00:00,129,24.0,10.0,,,0.3,90.0
2026-08-17 01:00:00,130,23.1,8.0,,,1.4,93.0
2026-08-17 01:00:00,131,25.1,9.0,,,0.9,73.0
2026-08-17 01:00:00,133,23.6,7.0,,,3.3,84.0
2026-08-17 01:00:00,135,21.2,8.0,,,2.5,93.0
2026-08-17 01:00:00,136,21.7,10.0,,,0.0,96.0
2026-08-17 01:00:00,137,21.3,10.0,,,0.4,100.0
2026-08-17 01:00:00,138,23.3,10.0,,,0.7,93.0
2026-08-17 01:00:00,140,23.7,9.0,,,1.4,92.0
2026-08-17 01:00:00,143,21.9,10.0,,,1.5,96.0
2026-08-17 01:00:00,146,25.4,8.0,,,1.4,78.0
2026-08-17 01:00:00,152,22.4,10.0,,,1.5,98.0
2026-08-17 01:00:00,155,22.7,10.0,,,1.5,96.0
2026-08-17 01:00:00,156,25.2,9.0,,,1.7,88.0
2026-08-17 01:00:00,159,22.2,10.0,,,6.9,86.0
2026-08-17 01:00:00,162,22.9,10.0,,,1.0,98.0
2026-08-17 01:00:00,165,25.3,10.0,,,4.2,94.0
2026-08-17 01:00:00,168,23.3,10.0,,,1.7,97.0
2026-08-17 01:00:00,169,25.8,1.0,,,0.9,90.0
2026-08-17 01:00:00,170,24.5,6.0,,,2.4,96.0
2026-08-17 01:00:00,172,24.4,5.0,,,2.8,100.0
2026-08-17 01:00:00,174,22.1,7.0,,,0.6,92.0
2026-08-17 01:00:00,177,23.1,10.0,,,0.8,94.0
2026-08-17 01:00:00,181,23.1,9.0,,,0.4,86.0
2026-08-17 01:00:00,184,26.5,10.0,,,1.8,88.0
2026-08-17 01:00:00,185,25.2,10.0,,,2.2,95.0
2026-08-17 01:00:00,188,25.3,9.0,,,3.3,95.0
2026-08-17 01:00:00,189,26.9,10.0,,,2.2,92.0
2026-08-17 01:00:00,192,22.7,10.0,,,0.4,97.0
2026-08-17 01:00:00,201,23.9,6.0,,,1.3,89.0
2026-08-17 01:00:00,202,23.3,8.0,,,1.8,91.0
2026-08-17 01:00:00,203,23.2,6.0,,,0.2,92.0
2026-08-17 01:00:00,211,22.0,8.0,,,1.1,90.0
2026-08-17 01:00:00,212,22.7,6.0,,,1.1,94.0
2026-08-17 01:00:00,216,19.6,10.0,,,1.1,96.0
2026-08-17 01:00:00,217,22.2,7.0,,,0.7,97.0
